,Date,HS Code,Product Description,Consignee,Notify Party Name,Shipper,Std. Quantity,Std. Unit,Standard Unit Rate INR,Value,Country of Origin,Country of Destination,Port of Destination,Quantity,Unit,Unit Rate $,Actual Duty,Port of Origin,Shipment Mode,Measurment,Bill of Entry No,Port of Delivery,Container TEU,Freight Term,Marks Number,HS Product Description,Gross Weight,Consignee Address,Shipper Address,Notify Party Address,Country Name
71,2020-10-01,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,7.038,TON,-,219671.76,Belgium,India,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Belgium T1  Export
72,2020-10-01,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,0.01,TON,-,1024.71,Luxembourg,Bulgaria,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Luxembourg T1  Export
73,2020-10-01,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,74.78,TON,-,2404582.35,Netherlands,Belgium,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Netherlands T1  Export
74,2020-10-01,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,0.2,TON,-,7047.06,Poland,Italy,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Poland T1  Export
75,2020-10-01,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,0.015,TON,-,2681.18,Germany,Qatar,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Export
76,2020-10-01,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,0.1,TON,-,13090.59,Sweden,Italy,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Sweden T1  Export
77,2020-01-01,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,6.0,TON,-,223184.27,United Kingdom,China,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,United Kingdom T1  Export
78,2020-01-01,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,0.13,TON,-,12971.91,United Kingdom,Czech Republic,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,United Kingdom T1  Export
79,2020-01-01,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,0.309,TON,-,23797.75,Hungary,Italy,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Hungary T1  Export
80,2020-01-01,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,0.025,TON,-,1401.12,France,South Africa,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,France T1  Export
81,2020-01-01,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,0.007,TON,-,1315.73,Germany,Portugal,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Export
82,2020-01-01,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,35.184,TON,-,113738.2,Belgium,Malaysia,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Belgium T1  Export
83,2020-01-01,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,0.005,TON,-,506.74,Slovenia,Kosovo,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Slovenia T1  Export
84,2020-04-01,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,0.735,TON,-,35583.52,Ireland,Germany,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Ireland T1  Export
85,2020-04-01,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,0.11,TON,-,149001.1,France,Ireland,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,France T1  Export
86,2020-04-01,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,23.937,TON,-,984432.97,Belgium,Germany,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Belgium T1  Export
87,2020-04-01,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,2.51,TON,-,146051.65,France,South Korea,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,France T1  Export
88,2020-04-01,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,0.002,TON,-,717.58,Germany,Malta,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Export
89,2020-04-01,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,0.035,TON,-,3870.33,Germany,Mexico,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Export
90,2020-04-01,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,0.014,TON,-,746.15,Netherlands,Portugal,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Netherlands T1  Export
91,2020-04-01,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,0.092,TON,-,5751.65,Netherlands,Czech Republic,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Netherlands T1  Export
92,2020-02-01,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,0.1,TON,-,5720.0,Spain,Portugal,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Spain T1  Export
93,2020-02-01,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,6.62,TON,-,227376.67,Belgium,India,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Belgium T1  Export
94,2020-02-01,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,1.417,TON,-,3282.22,Sweden,Argentina,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Sweden T1  Export
95,2020-02-01,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,0.2,TON,-,24641.11,Sweden,Italy,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Sweden T1  Export
96,2020-02-01,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,0.005,TON,-,967.78,Poland,Sweden,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Poland T1  Export
97,2020-02-01,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,1.369,TON,-,69656.67,Belgium,Portugal,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Belgium T1  Export
98,2020-02-01,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,0.3,TON,-,17327.78,Belgium,Israel,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Belgium T1  Export
99,2020-02-01,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,0.018,TON,-,2121.11,Sweden,Denmark,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Sweden T1  Export
100,2020-02-01,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,7.003,TON,-,352802.22,Belgium,Sweden,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Belgium T1  Export
101,2020-01-01,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,0.005,TON,-,494.38,Luxembourg,Bulgaria,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Luxembourg T1  Export
102,2020-01-01,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,4.004,TON,-,202811.24,Germany,United States,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Export
103,2020-02-01,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,0.496,TON,-,39498.89,Germany,Austria,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Export
104,2020-02-01,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,1.05,TON,-,159101.11,Germany,Turkey,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Export
105,2020-02-01,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,2.275,TON,-,227626.67,Germany,France,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Export
106,2020-01-01,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,0.21,TON,-,13677.53,Germany,Egypt,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Export
107,2020-02-01,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,0.032,TON,-,5031.11,Germany,Sweden,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Export
108,2020-02-01,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,0.0,TON,-,1.11,Netherlands,Malta,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Netherlands T1  Export
109,2020-02-01,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,11.607,TON,-,412577.78,Netherlands,Sweden,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Netherlands T1  Export
110,2020-02-01,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,14.496,TON,-,423325.56,Netherlands,Spain,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Netherlands T1  Export
111,2020-02-01,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,0.0,TON,-,120.0,Germany,Denmark,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Export
112,2020-02-01,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,0.002,TON,-,1797.78,Netherlands,South Korea,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Netherlands T1  Export
113,2020-02-01,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,0.032,TON,-,8133.33,France,Switzerland,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,France T1  Export
114,2020-02-01,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,0.055,TON,-,4265.56,Germany,Qatar,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Export
115,2020-03-01,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,0.152,TON,-,6754.95,Belgium,Netherlands,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Belgium T1  Export
116,2020-03-01,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,2.814,TON,-,138027.47,Belgium,Turkey,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Belgium T1  Export
117,2020-03-01,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,3.144,TON,-,158910.99,Belgium,Austria,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Belgium T1  Export
118,2020-03-01,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,0.5,TON,-,21248.35,Sweden,Czech Republic,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Sweden T1  Export
119,2020-03-01,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,0.013,TON,-,1869.23,Croatia,Slovenia,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Croatia T1  Export
120,2020-04-01,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,1.02,TON,-,65564.84,Sweden,Finland,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Sweden T1  Export
121,2020-05-01,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,0.002,TON,-,540.66,Germany,Denmark,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Export
122,2020-05-01,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,1.013,TON,-,35571.43,Germany,Portugal,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Export
123,2020-05-01,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,0.094,TON,-,9272.53,Germany,Austria,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Export
124,2020-05-01,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,0.6,TON,-,41979.12,Germany,Romania,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Export
125,2020-05-01,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,1.248,TON,-,107552.75,Germany,Russia,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Export
126,2020-05-01,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,0.075,TON,-,7164.84,France,Lebanon,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,France T1  Export
127,2020-05-01,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,0.31,TON,-,15384.62,France,China,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,France T1  Export
128,2020-05-01,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,5.971,TON,-,242492.31,France,Belgium,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,France T1  Export
129,2020-05-01,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,0.469,TON,-,31972.53,Germany,Netherlands,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Export
130,2020-01-01,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,0.15,TON,-,9440.45,France,Romania,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,France T1  Export
131,2020-01-01,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,1.14,TON,-,159922.47,Germany,Japan,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Export
132,2020-01-01,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,3.147,TON,-,315269.66,Germany,France,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Export
133,2020-01-01,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,0.002,TON,-,229.21,Germany,Australia,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Export
134,2020-01-01,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,6.169,TON,-,17069.66,France,Slovenia,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,France T1  Export
135,2020-01-01,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,15.098,TON,-,650348.31,France,Belgium,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,France T1  Export
136,2020-01-01,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,0.6,TON,-,30574.16,France,Turkey,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,France T1  Export
137,2020-01-01,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,0.5,TON,-,15167.42,Czech Republic,France,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Czech Republic T1  Export
138,2020-03-01,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,0.5,TON,-,20102.2,Netherlands,Argentina,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Netherlands T1  Export
139,2020-03-01,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,0.005,TON,-,1045.05,Germany,Philippines,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Export
140,2020-03-01,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,0.333,TON,-,13104.4,Netherlands,Ireland,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Netherlands T1  Export
141,2020-03-01,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,0.049,TON,-,5692.31,Germany,Uzbekistan,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Export
142,2020-03-01,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,0.081,TON,-,7150.55,Germany,South Korea,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Export
143,2020-02-01,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,0.01,TON,-,5102.22,Romania,Hungary,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Romania T1  Export
144,2020-03-01,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,0.5,TON,-,45865.93,Germany,Belarus,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Export
145,2020-03-01,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,1.52,TON,-,68917.58,France,India,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,France T1  Export
146,2020-03-01,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,1.875,TON,-,130138.46,Germany,Canada,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Export
147,2020-05-01,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,0.134,TON,-,20578.02,Spain,Japan,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Spain T1  Export
148,2020-05-01,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,61.484,TON,-,5620438.46,Belgium,Finland,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Belgium T1  Export
149,2020-05-01,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,2.0,TON,-,133107.69,Belgium,South Korea,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Belgium T1  Export
150,2020-05-01,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,0.005,TON,-,483.52,Luxembourg,Bulgaria,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Luxembourg T1  Export
151,2020-05-01,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,0.001,TON,-,143.96,Germany,South Africa,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Export
152,2020-05-01,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,0.095,TON,-,8329.67,Germany,Israel,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Export
153,2020-05-01,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,0.22,TON,-,10158.24,Germany,Indonesia,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Export
154,2020-05-01,81052000,COBALT MATTES AND OTHER INTERMEDIATE PRODUCTS OF COBALT METALLURGY; UNWROUGHT COBALT; COBALT POWDERS,,,,0.034,TON,-,3124.18,Germany,Australia,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Export
155,2020-11-12,81052000,"LOADED ON TO 16 PALLETS ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID, N.O.S.,  (COBALT),  CLASS 9,  PGIII,  MARINE POLLUTANT,  EMS NO.F-A S-F NET WEIGHT 16000 KG ",BORCHERS AMERICAS INC,BORCHERS AMERICAS INC,UMICORE FINLAND OY,80.0,DRM,-,0.0,Belgium,United States,Baltimore,80.0,DRM,-,-,Belgium,-,-,BANQVAA0381742,-,0,-,4500275453-90 033188 30082148 8158015 NO MARKS ,,16904.0,"811 SHARON DRIVE WESTLAKE, OH, 44145, USA CONTACT
PAT FOSTER SH>",KOBOLTTIAUKIO 1|PL 101|KOKKOLA FI,"811 SHARON DRIVE WESTLAKE, OH, 44145, USA CONTACT
PAT FOSTER SH>",USA T3+  Import
