,Date,HS Code,Product Description,Consignee,Notify Party Name,Shipper,Std. Quantity,Std. Unit,Standard Unit Rate INR,Value,Country of Origin,Country of Destination,Port of Destination,Quantity,Unit,Unit Rate $,Actual Duty,Port of Origin,Shipment Mode,Measurment,Bill of Entry No,Port of Delivery,Container TEU,Freight Term,Marks Number,HS Product Description,Gross Weight,Consignee Address,Shipper Address,Notify Party Address,Country Name
69,2020-11-21 00:00:00,810411,MAGNESIUM INGOT 7.5KG NET WEIGHT 106684 KGS PO NO. 3011016762 PURCHASE ORDER LINE ITEM BATCH HARMONISED CODE 8104.11.00 MATERIAL 40090900 ,RIO TINTO ALCAN INC,LIVINGSTON INTERNATIONAL INC,SHANXI CREDIT MAGNESIUM CO LTD,80.0,NOS,-,0.0,,United States,Tacoma,80.0,PCS,-,-,Busan,-,-,,-,0,-,"SUPPLIER NAME SHANXI CREDIT MAGNESIUM CO., LTD. SUPPLYING PLANT BADA METAL PO 3011016762 BUNDLE GROSS WEIGHT NET CAST ",,107164.0,"409-1190, AVENUE DES CANADIENS-|MONTREAL","WEST 9F.,ZHONGJIAN BUILDING, YUDU 
MAIN ROAD,YUNCHENG,SHANXI,CHINA",DUMMY DUMMY WA 99999 US,USA T3+  Import
70,2020-11-21 00:00:00,810411,MAGNESIUM INGOT RIO TINTO SERVICE CONTRACT 5861540 PURCHASE ORDER NUMBER 3011016756 XFAX +1(514)288-9161 ,RIO TINTO ALCAN INC,LIVINGSTON INTERNATIONAL INC,SHANXI INT L IMPORT AND EXPORT,40.0,NOS,-,0.0,,United States,Tacoma,40.0,PCS,-,-,Busan,-,-,,-,0,-,NO MARKS . ,,39783.0,C/O BANDSTRA TRANSPORTATION SYSTEMS9920 RIVER DRIVE RICHMOND BC CANADA V6X 3S3 TEL: 1-604-270-0440; EMAIL:,"CO., LTD.ROOM 21-G, KING OFFICEBUILDING, NO.9 FUXI STR.,TAIYUAN,SHANXI,CHINA   ",DUMMY DUMMY WA 99999 US,USA T3+  Import
71,2020-06-09 00:00:00,81041100,MAGNESIUM INGOT,MEHTA BROTHER PVT LTD,,AVEKS SUISSE SA,20000.0,Kgs,-,48558.924,China,Pakistan,Not Available,20000.0,KGS,2.4,-,Not Available,-,-,-,-,-,-,-,,0.0,7-C MAIN GULBERG LAHORE            LAHORE-PAKISTAN                    PH: 0092-42-35755580-83 (4-LINES)  ,,,Pakistan T3  Import
72,2020-02-22 00:00:00,81041100,Magnesium Ingot 99.9Min,AMIR BROTHERS,,SHAANXI ZENITH I E CO LTD,2000.0,Kgs,-,4465.747,China,Pakistan,Not Available,2000.0,KGS,0,-,Not Available,-,-,-,-,-,-,-,,0.0,"4-STEEL MARKET, DIL MUHAMMAD ROAD, LAHORE, PAKISTAN NTN: 1252084-5",". , UAE",,Pakistan T3  Import
73,2020-04-10 00:00:00,81041100,Magnesium Ingot 99.917.5KgsIngot,AMIR BROTHERS,,SHAANXI ZENITH I E CO LTD,2000.0,Kgs,-,4455.272,China,Pakistan,Not Available,2000.0,KGS,0,-,Not Available,-,-,-,-,-,-,-,,0.0,"4-STEEL MARKET, DIL MUHAMMAD ROAD, LAHORE, PAKISTAN NTN: 1252084-5",". , UAE",,Pakistan T3  Import
74,2020-01-01 00:00:00,81041100,Maingot # & Embryology Magnesium - Maingot - 7 Kg SIZE MAGNESIUM Ingot,COMPANY LIMITED 27 7,,TAK TRADING CO LTD,20000.0,KGS,-,0.0,China,Vietnam,O P Vietnam,20000.0,KGS,2.07,0,O P Vietnam,-,-,,-,-,-,-,,0.0,People's Group of Construction Street Son Duong Town Son Duong District Tuyen Quang Province Vietnam,,,Vietnam T3  Import
75,2020-02-01 00:00:00,81041100,"Magnesium metal rods, Magnesium Ingot (content 99.9%). Cas: 7439-95-4. New 100%",Trading Company Limited Service Medical Equipment Tuan Sanh,,WAN JIAXIN METAL TRADE CO LTD,7000.0,KGS,-,0.0,China,Vietnam,O P Vietnam,7000.0,KGS,2.14,0,O P Vietnam,-,-,,-,-,-,-,,0.0,,,,Vietnam T3  Import
76,2020-03-04 00:00:00,8104110000,"PLUG SET, FACOM, 82H.JP9A|28000082HJP9A|82H.JP9A OFFSET PLUG SET",BRAILLARD SA,,,3.0,SET,-,32.35,France,Peru,Not Available,3.0,SET,-,0,Not Available,-,-,-,-,-,-,-,CONTAINING 99.8% OR MORE BY WEIGHT OF MAGNESIUM,0.609,,,,Peru T2  Import
77,2020-03-01 00:00:00,81041100,"Magnesium ingots, which are used as raw material for producing aluminum billet, aluminum bright work. New 100%",Ltd a member of the powder coatings business in Vietnam,,GUANGXI PINGXIANG HUAYUAN IMP EXP TRADE CO LTD,2500.0,KGS,-,0.0,China,Vietnam,O P Vietnam,2500.0,KGS,2.4,0,O P Vietnam,-,-,,-,-,-,-,,0.0,,,,Vietnam T3  Import
78,2020-08-13 00:00:00,81041101,UNWRGHT MAGSIUM CONT 99.8 PCT BY WGHT OF MAGSIUM,OXBOW METALES MEXICO S DE RL CV,,SUNSHINE MATERIAL ENTERPRISES,20000.0,KGS,-,43350.01,China,Mexico,Manzanillo,20000.0,KGS,-,-,Not Available,-,-,-,-,-,-,-,LINGOTES DE MAGNESIO,20140.0,AVENIDA RR 302,LIMITED.....,,Mexico T3  Import
79,2020-10-13 00:00:00,81041101,UNWRGHT MAGSIUM CONT 99.8 PCT BY WGHT OF MAGSIUM,DISTRIBUIDORA DE ALEACIONES Y METALES SA DE CV,,POINTER INVESTMENT HK LTD,49967.2,KGS,-,100434.04,China,Mexico,Manzanillo,49967.2,KGS,-,-,Not Available,-,-,-,-,-,-,-,MAGNESIO METALICO AL 99.9% EN PESO,50080.0,PRESA DEL FUERTE/10//RECURSOS HIDRAULICOS//SR,"RM.3408 ,  MERCHANTS TOWERS, SHUNTAK CENTER, 168-200 CONNAUGHT RO AD CENTRAL , HONG KONG  HONG KONG",,Mexico T3  Import
80,2020-12-19 00:00:00,81041101,UNWRGHT MAGSIUM CONT 99.8 PCT BY WGHT OF MAGSIUM,OXBOW METALES MEXICO S DE RL CV,,HONG KONG HC TRADE LTD,70000.0,KGS,-,152190.01,China,Mexico,Manzanillo,70000.0,KGS,-,-,Not Available,-,-,-,-,-,-,-,LINGOTES DE MAGNESIO,70210.0,AVENIDA RR 302,,,Mexico T3  Import
81,2020-02-01 00:00:00,81041100,"UNWROUGHT MAGNESIUM, CONTAINING >= 99,8% BY WEIGHT OF MAGNESIUM",,,,72.878,TON,-,188551.11,Germany,Spain,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Spain T1  Import
82,2020-02-01 00:00:00,81041100,"UNWROUGHT MAGNESIUM, CONTAINING >= 99,8% BY WEIGHT OF MAGNESIUM",,,,0.029,TON,-,74.44,Poland,Netherlands,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Netherlands T1  Import
83,2020-02-01 00:00:00,81041100,"UNWROUGHT MAGNESIUM, CONTAINING >= 99,8% BY WEIGHT OF MAGNESIUM",,,,0.146,TON,-,374.44,France,Netherlands,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Netherlands T1  Import
84,2020-02-01 00:00:00,81041100,"UNWROUGHT MAGNESIUM, CONTAINING >= 99,8% BY WEIGHT OF MAGNESIUM",,,,0.007,TON,-,18.89,Czech Republic,Netherlands,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Netherlands T1  Import
85,2020-02-01 00:00:00,81041100,"UNWROUGHT MAGNESIUM, CONTAINING >= 99,8% BY WEIGHT OF MAGNESIUM",,,,0.09,TON,-,1056.67,Italy,Croatia,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Croatia T1  Import
86,2020-02-01 00:00:00,81041100,"UNWROUGHT MAGNESIUM, CONTAINING >= 99,8% BY WEIGHT OF MAGNESIUM",,,,25.7,TON,-,119411.11,Germany,Poland,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Poland T1  Import
87,2020-01-01 00:00:00,81041100,"UNWROUGHT MAGNESIUM, CONTAINING >= 99,8% BY WEIGHT OF MAGNESIUM",,,,50.0,TON,-,110264.04,Taiwan,United Kingdom,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,United Kingdom T1  Import
88,2020-01-01 00:00:00,81041100,"UNWROUGHT MAGNESIUM, CONTAINING >= 99,8% BY WEIGHT OF MAGNESIUM",,,,0.041,TON,-,982.02,China,Denmark,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Denmark T1  Import
89,2020-03-01 00:00:00,81041100,"UNWROUGHT MAGNESIUM, CONTAINING >= 99,8% BY WEIGHT OF MAGNESIUM",,,,0.153,TON,-,374.73,Greece,Netherlands,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Netherlands T1  Import
90,2020-03-01 00:00:00,81041100,"UNWROUGHT MAGNESIUM, CONTAINING >= 99,8% BY WEIGHT OF MAGNESIUM",,,,20.06,TON,-,69790.11,Russia,Netherlands,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Netherlands T1  Import
91,2020-03-01 00:00:00,81041100,"UNWROUGHT MAGNESIUM, CONTAINING >= 99,8% BY WEIGHT OF MAGNESIUM",,,,49.578,TON,-,106641.76,Germany,Italy,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Italy T1  Import
92,2020-03-01 00:00:00,81041100,"UNWROUGHT MAGNESIUM, CONTAINING >= 99,8% BY WEIGHT OF MAGNESIUM",,,,48.144,TON,-,161817.58,Israel,Belgium,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Belgium T1  Import
93,2020-03-01 00:00:00,81041100,"UNWROUGHT MAGNESIUM, CONTAINING >= 99,8% BY WEIGHT OF MAGNESIUM",,,,18.894,TON,-,44056.04,Germany,Sweden,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Sweden T1  Import
94,2020-03-01 00:00:00,81041100,"UNWROUGHT MAGNESIUM, CONTAINING >= 99,8% BY WEIGHT OF MAGNESIUM",,,,0.005,TON,-,10.99,Latvia,Netherlands,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Netherlands T1  Import
95,2020-03-01 00:00:00,81041100,"UNWROUGHT MAGNESIUM, CONTAINING >= 99,8% BY WEIGHT OF MAGNESIUM",,,,75.0,TON,-,160487.91,China,France,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,France T1  Import
96,2020-03-01 00:00:00,81041100,"UNWROUGHT MAGNESIUM, CONTAINING >= 99,8% BY WEIGHT OF MAGNESIUM",,,,401.25,TON,-,918739.56,China,Italy,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Italy T1  Import
97,2020-03-01 00:00:00,81041100,"UNWROUGHT MAGNESIUM, CONTAINING >= 99,8% BY WEIGHT OF MAGNESIUM",,,,84.952,TON,-,196984.62,Austria,Netherlands,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Netherlands T1  Import
98,2020-02-01 00:00:00,81041100,"UNWROUGHT MAGNESIUM, CONTAINING >= 99,8% BY WEIGHT OF MAGNESIUM",,,,73.0,TON,-,154202.22,China,Poland,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Poland T1  Import
99,2020-02-01 00:00:00,81041100,"UNWROUGHT MAGNESIUM, CONTAINING >= 99,8% BY WEIGHT OF MAGNESIUM",,,,0.0,TON,-,42.22,Germany,Hungary,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Hungary T1  Import
100,2020-03-01 00:00:00,81041100,"UNWROUGHT MAGNESIUM, CONTAINING >= 99,8% BY WEIGHT OF MAGNESIUM",,,,0.032,TON,-,1984.62,United Kingdom,Portugal,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Portugal T1  Import
101,2020-01-01 00:00:00,81041100,"UNWROUGHT MAGNESIUM, CONTAINING >= 99,8% BY WEIGHT OF MAGNESIUM",,,,9.164,TON,-,20560.67,Germany,United Kingdom,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,United Kingdom T1  Import
102,2020-01-01 00:00:00,81041100,"UNWROUGHT MAGNESIUM, CONTAINING >= 99,8% BY WEIGHT OF MAGNESIUM",,,,492.325,TON,-,1119526.97,China,Greece,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Greece T1  Import
103,2020-01-01 00:00:00,81041100,"UNWROUGHT MAGNESIUM, CONTAINING >= 99,8% BY WEIGHT OF MAGNESIUM",,,,55.293,TON,-,144939.33,Germany,Belgium,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Belgium T1  Import
104,2020-01-01 00:00:00,81041100,"UNWROUGHT MAGNESIUM, CONTAINING >= 99,8% BY WEIGHT OF MAGNESIUM",,,,1085.409,TON,-,2532240.45,Netherlands,Germany,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Import
105,2020-05-01 00:00:00,81041100,"UNWROUGHT MAGNESIUM, CONTAINING >= 99,8% BY WEIGHT OF MAGNESIUM",,,,0.001,TON,-,3.3,Hungary,Netherlands,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Netherlands T1  Import
106,2020-05-01 00:00:00,81041100,"UNWROUGHT MAGNESIUM, CONTAINING >= 99,8% BY WEIGHT OF MAGNESIUM",,,,146.971,TON,-,350474.73,Belgium,Germany,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Import
107,2020-06-01 00:00:00,81041100,"UNWROUGHT MAGNESIUM, CONTAINING >= 99,8% BY WEIGHT OF MAGNESIUM",,,,0.025,TON,-,62.22,Poland,Netherlands,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Netherlands T1  Import
108,2020-05-01 00:00:00,81041100,"UNWROUGHT MAGNESIUM, CONTAINING >= 99,8% BY WEIGHT OF MAGNESIUM",,,,24.0,TON,-,54448.35,Croatia,Slovenia,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Slovenia T1  Import
109,2020-05-01 00:00:00,81041100,"UNWROUGHT MAGNESIUM, CONTAINING >= 99,8% BY WEIGHT OF MAGNESIUM",,,,28.739,TON,-,75085.71,Netherlands,Belgium,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Belgium T1  Import
110,2020-05-01 00:00:00,81041100,"UNWROUGHT MAGNESIUM, CONTAINING >= 99,8% BY WEIGHT OF MAGNESIUM",,,,18.699,TON,-,40559.34,Austria,Czech Republic,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Czech Republic T1  Import
111,2020-04-01 00:00:00,81041100,"UNWROUGHT MAGNESIUM, CONTAINING >= 99,8% BY WEIGHT OF MAGNESIUM",,,,48.623,TON,-,121610.99,Germany,Slovenia,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Slovenia T1  Import
112,2020-04-01 00:00:00,81041100,"UNWROUGHT MAGNESIUM, CONTAINING >= 99,8% BY WEIGHT OF MAGNESIUM",,,,288.0,TON,-,666513.19,China,Czech Republic,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Czech Republic T1  Import
113,2020-04-01 00:00:00,81041100,"UNWROUGHT MAGNESIUM, CONTAINING >= 99,8% BY WEIGHT OF MAGNESIUM",,,,6.49,TON,-,15730.77,Germany,Sweden,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Sweden T1  Import
114,2020-05-01 00:00:00,81041100,"UNWROUGHT MAGNESIUM, CONTAINING >= 99,8% BY WEIGHT OF MAGNESIUM",,,,25.0,TON,-,55027.47,Slovenia,France,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,France T1  Import
115,2020-05-01 00:00:00,81041100,"UNWROUGHT MAGNESIUM, CONTAINING >= 99,8% BY WEIGHT OF MAGNESIUM",,,,0.014,TON,-,32.97,Spain,Netherlands,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Netherlands T1  Import
116,2020-03-01 00:00:00,81041100,"UNWROUGHT MAGNESIUM, CONTAINING >= 99,8% BY WEIGHT OF MAGNESIUM",,,,0.2,TON,-,676.92,United Kingdom,Bulgaria,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Bulgaria T1  Import
117,2020-03-01 00:00:00,81041100,"UNWROUGHT MAGNESIUM, CONTAINING >= 99,8% BY WEIGHT OF MAGNESIUM",,,,0.05,TON,-,167.03,Hungary,Romania,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Romania T1  Import
118,2020-04-01 00:00:00,81041100,"UNWROUGHT MAGNESIUM, CONTAINING >= 99,8% BY WEIGHT OF MAGNESIUM",,,,68.673,TON,-,183235.16,Slovakia,Italy,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Italy T1  Import
119,2020-04-01 00:00:00,81041100,"UNWROUGHT MAGNESIUM, CONTAINING >= 99,8% BY WEIGHT OF MAGNESIUM",,,,3.769,TON,-,9203.3,United Kingdom,Netherlands,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Netherlands T1  Import
120,2020-04-01 00:00:00,81041100,"UNWROUGHT MAGNESIUM, CONTAINING >= 99,8% BY WEIGHT OF MAGNESIUM",,,,0.001,TON,-,3.3,Hungary,Netherlands,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Netherlands T1  Import
121,2020-03-01 00:00:00,81041100,"UNWROUGHT MAGNESIUM, CONTAINING >= 99,8% BY WEIGHT OF MAGNESIUM",,,,68.0,TON,-,138906.59,China,Poland,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Poland T1  Import
122,2020-04-01 00:00:00,81041100,"UNWROUGHT MAGNESIUM, CONTAINING >= 99,8% BY WEIGHT OF MAGNESIUM",,,,0.026,TON,-,63.74,Italy,Netherlands,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Netherlands T1  Import
123,2020-08-01 00:00:00,81041100,"UNWROUGHT MAGNESIUM, CONTAINING >= 99,8% BY WEIGHT OF MAGNESIUM",,,,0.005,TON,-,11.76,Greece,Netherlands,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Netherlands T1  Import
124,2020-09-01 00:00:00,81041100,"UNWROUGHT MAGNESIUM, CONTAINING >= 99,8% BY WEIGHT OF MAGNESIUM",,,,0.001,TON,-,1.19,Romania,Netherlands,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Netherlands T1  Import
125,2020-07-01 00:00:00,81041100,"UNWROUGHT MAGNESIUM, CONTAINING >= 99,8% BY WEIGHT OF MAGNESIUM",,,,0.2,TON,-,584.27,Poland,Slovakia,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Slovakia T1  Import
126,2020-08-01 00:00:00,81041100,"UNWROUGHT MAGNESIUM, CONTAINING >= 99,8% BY WEIGHT OF MAGNESIUM",,,,25.0,TON,-,62624.71,France,Germany,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Germany T1  Import
127,2020-08-01 00:00:00,81041100,"UNWROUGHT MAGNESIUM, CONTAINING >= 99,8% BY WEIGHT OF MAGNESIUM",,,,200.0,TON,-,464142.35,Netherlands,Czech Republic,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Czech Republic T1  Import
128,2020-07-01 00:00:00,81041100,"UNWROUGHT MAGNESIUM, CONTAINING >= 99,8% BY WEIGHT OF MAGNESIUM",,,,24.0,TON,-,46721.35,China,Poland,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Poland T1  Import
129,2020-06-01 00:00:00,81041100,"UNWROUGHT MAGNESIUM, CONTAINING >= 99,8% BY WEIGHT OF MAGNESIUM",,,,0.001,TON,-,0.0,Germany,Croatia,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Croatia T1  Import
130,2020-10-01 00:00:00,81041100,"UNWROUGHT MAGNESIUM, CONTAINING >= 99,8% BY WEIGHT OF MAGNESIUM",,,,49.823,TON,-,100717.65,Sweden,France,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,France T1  Import
131,2020-10-01 00:00:00,81041100,"UNWROUGHT MAGNESIUM, CONTAINING >= 99,8% BY WEIGHT OF MAGNESIUM",,,,0.0,TON,-,94.12,France,Spain,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Spain T1  Import
132,2020-10-01 00:00:00,81041100,"UNWROUGHT MAGNESIUM, CONTAINING >= 99,8% BY WEIGHT OF MAGNESIUM",,,,2258.223,TON,-,4500111.76,China,Netherlands,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Netherlands T1  Import
133,2020-10-01 00:00:00,81041100,"UNWROUGHT MAGNESIUM, CONTAINING >= 99,8% BY WEIGHT OF MAGNESIUM",,,,0.004,TON,-,10.59,Greece,Netherlands,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Netherlands T1  Import
134,2020-10-01 00:00:00,81041100,"UNWROUGHT MAGNESIUM, CONTAINING >= 99,8% BY WEIGHT OF MAGNESIUM",,,,0.012,TON,-,31.76,Spain,Netherlands,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Netherlands T1  Import
135,2020-06-01 00:00:00,81041100,"UNWROUGHT MAGNESIUM, CONTAINING >= 99,8% BY WEIGHT OF MAGNESIUM",,,,470.0,TON,-,1055412.22,China,Greece,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Greece T1  Import
136,2020-06-01 00:00:00,81041100,"UNWROUGHT MAGNESIUM, CONTAINING >= 99,8% BY WEIGHT OF MAGNESIUM",,,,48.593,TON,-,135078.89,Israel,Belgium,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Belgium T1  Import
137,2020-06-01 00:00:00,81041100,"UNWROUGHT MAGNESIUM, CONTAINING >= 99,8% BY WEIGHT OF MAGNESIUM",,,,0.0,TON,-,172.22,Germany,Sweden,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Sweden T1  Import
138,2020-07-01 00:00:00,81041100,"UNWROUGHT MAGNESIUM, CONTAINING >= 99,8% BY WEIGHT OF MAGNESIUM",,,,25.0,TON,-,51466.29,Slovenia,France,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,France T1  Import
139,2020-09-01 00:00:00,81041100,"UNWROUGHT MAGNESIUM, CONTAINING >= 99,8% BY WEIGHT OF MAGNESIUM",,,,0.155,TON,-,9009.52,United Kingdom,Portugal,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Portugal T1  Import
140,2020-09-01 00:00:00,81041100,"UNWROUGHT MAGNESIUM, CONTAINING >= 99,8% BY WEIGHT OF MAGNESIUM",,,,98.0,TON,-,192613.1,China,Poland,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Poland T1  Import
141,2020-09-01 00:00:00,81041100,"UNWROUGHT MAGNESIUM, CONTAINING >= 99,8% BY WEIGHT OF MAGNESIUM",,,,5.408,TON,-,13877.38,Germany,Netherlands,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Netherlands T1  Import
142,2020-09-01 00:00:00,81041100,"UNWROUGHT MAGNESIUM, CONTAINING >= 99,8% BY WEIGHT OF MAGNESIUM",,,,1448.733,TON,-,2878273.81,China,Netherlands,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Netherlands T1  Import
143,2020-09-01 00:00:00,81041100,"UNWROUGHT MAGNESIUM, CONTAINING >= 99,8% BY WEIGHT OF MAGNESIUM",,,,23.743,TON,-,56529.76,Luxembourg,France,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,France T1  Import
144,2020-09-01 00:00:00,81041100,"UNWROUGHT MAGNESIUM, CONTAINING >= 99,8% BY WEIGHT OF MAGNESIUM",,,,50.002,TON,-,116075.0,United Kingdom,Spain,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Spain T1  Import
145,2020-09-01 00:00:00,81041100,"UNWROUGHT MAGNESIUM, CONTAINING >= 99,8% BY WEIGHT OF MAGNESIUM",,,,0.015,TON,-,40.48,Italy,Netherlands,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Netherlands T1  Import
146,2020-07-01 00:00:00,81041100,"UNWROUGHT MAGNESIUM, CONTAINING >= 99,8% BY WEIGHT OF MAGNESIUM",,,,0.046,TON,-,114.61,Czech Republic,Netherlands,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Netherlands T1  Import
147,2020-11-01 00:00:00,81041100,"UNWROUGHT MAGNESIUM, CONTAINING >= 99,8% BY WEIGHT OF MAGNESIUM",,,,0.001,TON,-,1.16,Italy,Netherlands,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Netherlands T1  Import
148,2020-11-01 00:00:00,81041100,"UNWROUGHT MAGNESIUM, CONTAINING >= 99,8% BY WEIGHT OF MAGNESIUM",,,,71.342,TON,-,140931.4,Netherlands,Poland,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Poland T1  Import
149,2020-11-01 00:00:00,81041100,"UNWROUGHT MAGNESIUM, CONTAINING >= 99,8% BY WEIGHT OF MAGNESIUM",,,,100.0,TON,-,203086.05,China,Greece,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Greece T1  Import
150,2020-11-01 00:00:00,81041100,"UNWROUGHT MAGNESIUM, CONTAINING >= 99,8% BY WEIGHT OF MAGNESIUM",,,,56.565,TON,-,149255.81,Germany,Belgium,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Belgium T1  Import
151,2020-11-01 00:00:00,81041100,"UNWROUGHT MAGNESIUM, CONTAINING >= 99,8% BY WEIGHT OF MAGNESIUM",,,,0.4,TON,-,2022.09,Italy,Croatia,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,Croatia T1  Import
152,2020-12-01 00:00:00,81041100,"UNWROUGHT MAGNESIUM, CONTAINING >= 99,8% BY WEIGHT OF MAGNESIUM",,,,20.0,TON,-,68124.1,Spain,France,Not Available,0.0,UNT,-,-,Not Available,-,-,-,-,-,-,-,,0.0,,,,France T1  Import
